student_id,gender,age,class_level,attendance_rate,math_score,english_score,science_score,study_hours,parental_support,food_security,at_risk
STUD05158,Female,18,SS2,82.5,84.6,67.2,52.6,14,Yes,Yes,No
STUD05159,Male,16,SS3,100.0,79.1,65.5,43.7,1,Yes,Yes,No
STUD05160,Female,12,SS3,90.9,95.5,56.7,53.7,18,Yes,Yes,No
STUD05161,Female,17,SS3,77.2,63.0,82.2,68.5,5,Yes,Yes,No
STUD05162,Female,18,SS1,84.8,61.8,80.4,32.2,17,No,Yes,No
STUD05163,Male,20,JSS3,100.0,76.2,88.8,61.1,2,Yes,Yes,No
STUD05164,Female,20,JSS2,85.6,34.7,60.8,40.3,4,No,Yes,No
STUD05165,Female,17,JSS1,100.0,34.4,55.7,44.2,6,Yes,No,Yes
STUD05166,Male,12,SS3,100.0,81.6,57.4,49.1,11,Yes,Yes,No
STUD05167,Male,18,SS2,82.0,22.1,68.9,49.6,12,Yes,Yes,No
STUD05168,Male,11,SS2,91.7,44.6,86.3,67.5,3,Yes,Yes,No
STUD05169,Male,20,SS3,98.8,71.5,52.5,59.9,7,Yes,Yes,No
STUD05170,Male,13,SS1,87.3,54.3,48.8,77.6,2,No,Yes,No
STUD05171,Female,14,SS1,76.2,64.8,68.4,71.1,21,Yes,Yes,No
STUD05172,Male,20,JSS3,93.0,62.9,59.5,48.7,12,No,Yes,No
STUD05173,Female,13,SS1,98.5,48.4,58.5,45.4,15,Yes,Yes,No
STUD05174,Male,13,JSS1,100.0,46.7,61.2,42.4,14,Yes,Yes,No
STUD05175,Female,14,SS1,93.0,38.8,74.7,65.0,14,Yes,Yes,No
STUD05176,Male,18,JSS2,100.0,67.6,46.3,80.3,3,Yes,Yes,No
STUD05177,Female,16,SS2,75.8,54.5,77.0,37.4,5,Yes,Yes,No
STUD05178,Male,18,JSS3,89.9,56.8,89.0,63.2,23,Yes,No,No
STUD05179,Female,11,SS2,91.9,68.5,53.9,59.9,9,Yes,Yes,No
STUD05180,Male,10,SS3,65.7,71.9,51.3,60.7,1,Yes,Yes,No
STUD05181,Female,17,SS3,87.1,71.8,61.0,47.7,24,Yes,Yes,No
STUD05182,Male,14,JSS3,78.3,51.8,48.2,74.5,16,No,Yes,No
STUD05183,Male,17,JSS2,94.6,62.1,63.7,19.8,13,No,No,No
STUD05184,Male,20,SS2,100.0,59.7,75.8,76.6,6,Yes,Yes,No
STUD05185,Male,18,JSS3,82.4,35.8,23.8,62.7,21,Yes,Yes,Yes
STUD05186,Male,19,SS3,79.2,78.1,71.2,55.8,17,Yes,Yes,No
STUD05187,Male,17,JSS3,100.0,82.1,74.7,79.6,11,Yes,Yes,No
STUD05188,Female,19,JSS2,89.6,56.7,55.7,57.5,7,Yes,No,No
STUD05189,Female,14,SS2,76.3,54.8,33.9,44.2,19,Yes,No,Yes
STUD05190,Male,10,SS3,79.5,59.0,77.4,79.8,13,No,Yes,No
STUD05191,Male,16,SS3,91.5,44.8,32.9,61.2,2,Yes,Yes,No
STUD05192,Male,10,JSS1,70.8,55.2,54.8,45.4,6,Yes,Yes,No
STUD05193,Female,17,SS2,85.0,49.5,80.4,42.2,1,No,Yes,No
STUD05194,Male,14,JSS3,88.9,79.6,59.9,61.2,2,No,Yes,No
STUD05195,Female,10,JSS2,58.3,51.3,58.0,62.7,23,Yes,No,Yes
STUD05196,Male,15,JSS2,72.9,73.5,47.3,46.0,0,Yes,Yes,No
STUD05197,Male,16,JSS1,92.4,78.6,18.7,62.2,8,Yes,No,No
STUD05198,Female,16,SS1,64.2,68.7,62.0,58.1,19,Yes,Yes,No
STUD05199,Male,14,JSS3,85.5,63.3,46.5,67.7,4,Yes,Yes,No
STUD05200,Female,14,JSS2,100.0,35.8,46.0,56.5,3,Yes,Yes,No
STUD05201,Female,19,JSS1,75.4,73.2,68.7,86.7,23,No,No,No
STUD05202,Female,15,JSS2,86.5,57.9,48.0,59.6,10,No,Yes,No
STUD05203,Female,19,SS1,100.0,83.6,58.8,59.8,19,Yes,Yes,No
STUD05204,Female,15,SS3,100.0,69.3,68.1,50.2,24,No,No,No
STUD05205,Female,11,JSS1,92.2,54.3,73.9,63.5,10,Yes,Yes,No
STUD05206,Female,20,JSS2,100.0,50.5,74.3,54.5,23,Yes,Yes,No
STUD05207,Female,10,SS1,93.8,60.3,84.2,60.0,14,No,Yes,No
STUD05208,Female,20,JSS1,71.8,49.7,58.3,60.5,17,Yes,Yes,No
STUD05209,Male,11,SS3,75.7,62.5,75.2,58.5,12,No,Yes,No
STUD05210,Male,14,SS1,88.2,61.6,77.0,64.4,20,Yes,Yes,No
STUD05211,Male,18,SS1,71.0,54.3,83.7,55.4,8,Yes,No,No
STUD05212,Female,20,JSS3,52.9,64.7,38.9,47.1,20,No,Yes,Yes
STUD05213,Female,12,JSS3,80.0,62.6,45.2,74.9,14,Yes,Yes,No
STUD05214,Female,10,JSS1,85.8,70.5,51.9,60.1,5,Yes,Yes,No
STUD05215,Female,10,JSS2,100.0,67.9,73.4,83.0,7,Yes,Yes,No
STUD05216,Female,12,JSS1,76.2,46.4,61.3,71.5,2,Yes,Yes,No
STUD05217,Male,13,SS3,88.4,67.8,72.5,59.2,10,Yes,Yes,No
STUD05218,Female,16,JSS3,54.2,73.8,70.2,80.9,7,No,Yes,Yes
STUD05219,Male,17,JSS1,86.2,44.3,78.1,21.1,15,No,Yes,No
STUD05220,Female,14,JSS3,96.9,62.3,76.1,69.4,21,Yes,Yes,No
STUD05221,Male,12,SS2,81.9,68.3,78.4,67.1,1,Yes,Yes,No
STUD05222,Male,16,JSS1,79.0,55.8,52.7,41.2,14,Yes,No,No
STUD05223,Female,12,JSS2,90.2,54.6,55.4,65.4,7,No,Yes,No
STUD05224,Female,18,SS1,91.6,52.8,81.4,52.5,20,Yes,Yes,No
STUD05225,Male,15,JSS3,69.2,100.0,64.6,70.3,23,No,Yes,No
STUD05226,Female,13,JSS1,81.2,42.6,80.2,43.8,13,No,Yes,No
STUD05227,Female,14,SS3,96.7,69.4,45.5,30.2,17,No,Yes,No
STUD05228,Male,20,JSS2,87.2,43.4,84.2,62.8,5,Yes,Yes,No
STUD05229,Male,11,JSS2,96.0,42.9,44.1,73.2,8,Yes,No,No
STUD05230,Female,10,JSS2,79.3,54.3,79.6,45.3,3,No,Yes,No
STUD05231,Male,15,SS3,93.9,43.0,52.1,40.2,11,Yes,Yes,No
STUD05232,Male,20,SS2,85.3,13.5,52.8,48.8,17,No,Yes,Yes
STUD05233,Female,19,SS1,98.2,44.6,53.5,47.8,6,Yes,Yes,No
STUD05234,Female,20,JSS1,81.1,55.2,51.6,54.1,23,No,Yes,No
STUD05235,Male,16,SS2,70.7,56.9,54.6,59.4,13,Yes,No,No
STUD05236,Female,10,SS1,67.5,54.4,24.6,54.4,14,Yes,Yes,Yes
STUD05237,Male,18,SS2,76.8,61.8,75.9,33.7,0,Yes,No,No
STUD05238,Female,15,JSS3,89.6,27.9,72.4,100.0,3,No,Yes,No
STUD05239,Female,16,JSS3,89.7,78.3,68.9,48.0,13,Yes,Yes,No
STUD05240,Female,17,SS1,84.3,60.8,66.7,41.7,6,Yes,Yes,No
STUD05241,Male,11,JSS2,72.8,38.0,55.3,69.5,12,Yes,Yes,No
STUD05242,Male,20,JSS2,82.3,63.4,77.6,56.0,17,No,Yes,No
STUD05243,Female,10,JSS1,88.0,53.6,85.1,77.6,2,No,No,No
STUD05244,Male,18,JSS3,62.8,36.9,88.3,38.6,3,Yes,Yes,No
STUD05245,Female,18,JSS2,63.1,22.9,49.7,49.5,13,Yes,No,Yes
STUD05246,Female,20,SS2,69.0,77.6,55.4,66.2,22,No,Yes,No
STUD05247,Female,17,JSS1,100.0,72.6,69.6,43.7,17,Yes,Yes,No
STUD05248,Male,14,JSS2,93.6,64.4,52.0,53.9,4,Yes,Yes,No
STUD05249,Male,11,SS2,97.2,57.6,59.0,70.1,2,Yes,Yes,No
STUD05250,Female,12,JSS3,100.0,66.1,40.9,90.5,9,Yes,Yes,No
STUD05251,Male,15,JSS3,97.4,56.7,65.0,59.0,6,Yes,Yes,No
STUD05252,Female,15,JSS1,79.6,51.4,77.8,48.6,0,Yes,No,No
STUD05253,Male,10,JSS2,100.0,84.5,44.5,82.2,2,Yes,Yes,No
STUD05254,Male,15,JSS2,98.1,72.0,38.2,80.1,2,No,Yes,No
STUD05255,Female,13,JSS2,81.6,75.6,36.9,64.0,16,No,Yes,No
STUD05256,Male,13,JSS2,82.8,58.5,57.9,61.5,3,No,Yes,No
STUD05257,Female,18,SS3,63.0,56.3,72.1,77.9,19,Yes,No,No
STUD05258,Male,15,JSS2,88.7,65.6,73.1,66.5,14,No,No,No
STUD05259,Female,10,SS1,76.9,63.4,58.5,51.6,18,Yes,No,No
STUD05260,Male,13,SS3,91.0,43.2,75.7,50.4,13,No,Yes,No
STUD05261,Female,12,SS1,70.9,74.3,89.6,63.6,0,No,Yes,No
STUD05262,Female,20,JSS3,87.7,62.9,61.9,57.6,21,Yes,Yes,No
STUD05263,Male,16,JSS3,100.0,62.8,79.4,33.2,2,No,No,No
STUD05264,Male,19,JSS2,88.9,60.5,76.8,89.8,5,No,Yes,No
STUD05265,Female,10,SS3,72.4,65.3,82.6,67.6,9,Yes,Yes,No
STUD05266,Male,17,SS1,65.5,67.3,82.6,39.1,13,Yes,Yes,No
STUD05267,Female,17,SS2,100.0,51.4,46.3,67.9,8,No,Yes,No
STUD05268,Female,14,JSS2,79.2,79.2,51.5,68.6,22,Yes,Yes,No
STUD05269,Female,18,SS3,100.0,61.8,78.6,57.6,17,Yes,Yes,No
STUD05270,Female,12,JSS1,72.1,79.6,45.4,38.2,7,Yes,Yes,No
STUD05271,Female,20,SS1,100.0,42.7,56.5,65.5,13,Yes,No,No
STUD05272,Female,12,JSS1,93.2,88.1,63.2,48.3,20,No,Yes,No
STUD05273,Female,20,SS3,84.0,74.9,83.2,59.5,3,Yes,Yes,No
STUD05274,Male,16,JSS2,88.0,59.5,55.1,42.1,4,Yes,Yes,No
STUD05275,Female,14,JSS1,81.6,40.9,68.1,41.6,6,Yes,Yes,No
STUD05276,Female,11,SS1,100.0,59.3,63.9,62.2,17,Yes,Yes,No
STUD05277,Female,15,SS1,85.2,61.2,52.4,78.3,14,Yes,Yes,No
STUD05278,Female,14,SS3,72.6,76.3,59.4,60.1,20,No,No,No
STUD05279,Female,18,JSS1,78.1,67.1,54.3,58.7,22,Yes,Yes,No
STUD05280,Male,14,JSS2,77.4,69.6,70.8,84.1,4,No,Yes,No
STUD05281,Male,17,JSS1,100.0,54.9,86.6,48.2,11,Yes,Yes,No
STUD05282,Female,18,JSS3,80.5,45.6,61.5,58.0,3,Yes,Yes,No
STUD05283,Male,15,SS1,85.5,63.7,71.4,66.3,23,No,Yes,No
STUD05284,Female,12,SS2,77.9,46.8,74.4,56.3,23,Yes,Yes,No
STUD05285,Female,10,SS1,73.0,52.6,70.6,56.4,5,Yes,No,No
STUD05286,Male,15,SS2,77.1,85.2,68.4,36.4,4,Yes,Yes,No
STUD05287,Male,17,SS3,79.1,70.7,40.5,66.5,6,No,Yes,No
STUD05288,Male,13,JSS2,100.0,52.0,64.9,49.3,17,Yes,Yes,No
STUD05289,Female,12,SS3,83.5,48.4,80.5,72.7,22,No,Yes,No
STUD05290,Male,16,SS1,65.4,72.8,54.9,50.0,4,Yes,Yes,No
STUD05291,Male,13,JSS1,93.5,45.0,41.4,43.7,9,No,Yes,Yes
STUD05292,Female,18,JSS2,99.4,72.8,44.7,43.3,21,Yes,Yes,No
STUD05293,Female,10,SS2,71.9,80.8,69.9,58.5,21,Yes,No,No
STUD05294,Male,13,SS2,89.8,75.8,64.0,52.6,3,Yes,Yes,No
STUD05295,Female,10,SS3,86.3,50.6,44.3,35.2,6,Yes,Yes,Yes
STUD05296,Female,11,JSS1,69.2,51.0,54.6,60.6,21,No,Yes,No
STUD05297,Male,14,JSS2,95.7,84.7,82.7,59.0,16,No,Yes,No
STUD05298,Female,13,SS2,79.6,89.3,59.0,73.5,16,Yes,Yes,No
STUD05299,Male,14,JSS1,67.9,46.7,58.6,55.9,3,Yes,Yes,No
STUD05300,Male,15,JSS3,95.9,79.9,52.2,32.9,18,Yes,Yes,No
STUD05301,Male,19,JSS2,89.5,90.5,41.9,62.4,19,Yes,Yes,No
STUD05302,Male,11,SS2,56.2,38.5,47.9,67.9,3,Yes,Yes,Yes
STUD05303,Male,12,SS1,77.1,55.0,59.2,82.8,24,No,Yes,No
STUD05304,Male,15,JSS2,93.6,77.5,74.4,58.8,15,No,Yes,No
STUD05305,Male,14,SS1,87.5,40.6,58.2,53.6,23,Yes,Yes,No
STUD05306,Female,13,JSS2,100.0,100.0,39.2,55.6,13,Yes,No,No
STUD05307,Male,19,SS2,88.4,77.0,57.2,46.6,0,No,Yes,No
STUD05308,Male,11,SS3,100.0,51.0,47.8,52.0,10,No,Yes,No
STUD05309,Female,20,JSS3,66.8,73.9,46.2,72.8,5,No,Yes,No
STUD05310,Female,14,JSS3,73.2,81.2,65.0,59.8,21,No,Yes,No
STUD05311,Male,11,JSS1,89.1,58.0,57.6,93.0,14,Yes,No,No
STUD05312,Male,16,JSS1,100.0,75.2,61.7,55.0,17,Yes,Yes,No
STUD05313,Male,10,SS2,93.1,66.1,51.7,60.3,14,Yes,Yes,No
STUD05314,Female,15,SS1,91.5,78.0,51.9,44.0,15,Yes,No,No
STUD05315,Male,14,SS1,85.0,51.5,54.9,60.7,3,No,Yes,No
STUD05316,Female,10,SS2,80.0,32.2,69.6,29.5,3,No,No,Yes
STUD05317,Female,16,JSS1,63.2,35.1,60.6,63.4,16,No,Yes,No
STUD05318,Male,19,JSS3,82.9,71.4,87.9,89.7,0,No,Yes,No
STUD05319,Male,14,JSS3,86.8,77.9,84.4,40.5,7,Yes,Yes,No
STUD05320,Female,10,JSS3,100.0,62.2,76.3,72.5,11,No,Yes,No
STUD05321,Female,17,SS1,72.6,73.0,46.1,50.0,22,No,No,No
STUD05322,Male,20,JSS3,83.6,45.0,49.7,59.6,15,No,No,No
STUD05323,Male,19,JSS3,80.9,76.0,26.3,54.4,12,Yes,Yes,No
STUD05324,Female,14,JSS1,87.8,54.1,54.8,64.7,0,No,Yes,No
STUD05325,Male,12,JSS1,79.8,49.0,60.6,47.1,19,Yes,Yes,No
STUD05326,Male,12,SS3,100.0,37.2,57.0,44.3,1,Yes,Yes,No
STUD05327,Female,13,JSS3,100.0,73.8,74.7,83.9,13,Yes,Yes,No
STUD05328,Male,15,SS3,81.8,74.3,42.1,50.5,8,Yes,Yes,No
STUD05329,Female,19,SS2,100.0,65.5,81.3,41.5,7,Yes,Yes,No
STUD05330,Male,16,SS3,76.5,70.5,52.1,45.6,17,No,Yes,No
STUD05331,Female,13,SS2,87.6,79.1,85.6,71.6,10,Yes,Yes,No
STUD05332,Male,20,JSS1,81.2,52.3,54.1,50.9,17,Yes,Yes,No
STUD05333,Female,10,JSS1,85.9,69.0,46.2,80.8,1,No,Yes,No
STUD05334,Female,18,SS1,69.5,65.2,48.3,50.0,8,Yes,Yes,No
STUD05335,Female,17,SS3,75.1,46.7,57.3,69.6,4,No,Yes,No
STUD05336,Male,17,SS2,100.0,73.6,57.1,41.1,3,Yes,Yes,No
STUD05337,Male,11,SS1,64.7,81.1,37.8,46.4,15,Yes,Yes,No
STUD05338,Female,16,JSS3,100.0,78.0,25.8,65.4,19,Yes,Yes,No
STUD05339,Male,19,JSS1,89.3,60.7,57.9,46.1,13,Yes,No,No
STUD05340,Female,12,JSS3,64.4,61.5,80.6,81.1,16,No,Yes,No
STUD05341,Male,10,JSS2,94.2,53.5,77.1,27.4,15,Yes,Yes,No
STUD05342,Female,18,JSS1,100.0,34.0,76.7,53.3,10,Yes,Yes,No
STUD05343,Male,10,SS3,87.6,68.9,57.9,46.9,4,Yes,Yes,No
STUD05344,Male,17,SS3,94.3,67.3,54.3,59.0,20,Yes,Yes,No
STUD05345,Male,17,JSS3,76.2,71.3,69.5,47.4,1,Yes,Yes,No
STUD05346,Female,10,JSS3,81.7,32.6,90.8,61.7,11,No,Yes,No
STUD05347,Female,11,JSS2,95.2,69.6,73.5,56.8,24,No,Yes,No
STUD05348,Male,12,SS1,80.2,96.4,59.8,65.9,15,Yes,Yes,No
STUD05349,Male,14,JSS3,100.0,91.5,76.6,82.7,22,Yes,Yes,No
STUD05350,Male,13,JSS2,74.7,71.4,57.3,47.6,20,Yes,Yes,No
STUD05351,Female,10,JSS1,80.1,64.8,91.4,51.3,17,No,Yes,No
STUD05352,Male,13,JSS2,80.4,68.0,57.8,71.5,16,Yes,No,No
STUD05353,Female,15,JSS2,99.9,63.2,46.7,54.3,11,Yes,No,No
STUD05354,Female,15,SS3,97.8,62.1,52.3,59.8,19,Yes,Yes,No
STUD05355,Female,16,SS1,89.0,60.5,67.6,64.5,20,No,Yes,No
STUD05356,Male,12,JSS2,67.3,77.2,59.2,74.0,19,Yes,Yes,No
STUD05357,Female,14,JSS2,90.7,53.8,53.1,62.2,10,No,Yes,No
STUD05358,Female,16,JSS3,89.5,65.1,51.9,73.4,21,No,Yes,No
STUD05359,Male,18,SS2,93.8,67.4,57.4,46.8,21,Yes,Yes,No
STUD05360,Female,12,JSS3,100.0,53.6,74.1,57.7,3,Yes,No,No
STUD05361,Male,14,SS2,80.1,58.6,46.9,48.9,22,Yes,Yes,No
STUD05362,Female,14,SS3,76.4,63.4,49.5,67.5,18,No,Yes,No
STUD05363,Male,12,JSS3,96.3,69.2,74.1,51.6,9,Yes,Yes,No
STUD05364,Male,10,JSS3,94.3,44.0,61.2,30.5,2,No,No,No
STUD05365,Female,18,JSS2,85.8,71.5,65.8,49.4,22,Yes,No,No
STUD05366,Female,11,SS1,70.6,49.0,67.1,54.3,22,Yes,Yes,No
STUD05367,Male,18,JSS3,65.0,47.2,70.4,70.6,16,Yes,Yes,No
STUD05368,Female,15,JSS1,77.9,57.0,61.7,57.7,4,Yes,Yes,No
STUD05369,Female,19,SS2,79.6,22.6,54.5,41.4,4,No,Yes,Yes
STUD05370,Female,17,SS1,80.1,70.4,47.0,69.5,7,Yes,No,No
STUD05371,Male,15,JSS1,98.7,100.0,61.6,58.0,8,Yes,Yes,No
STUD05372,Male,12,JSS1,82.3,52.7,31.5,51.7,17,Yes,Yes,No
STUD05373,Female,10,JSS3,85.5,77.2,49.2,86.1,4,Yes,Yes,No
STUD05374,Male,12,JSS2,100.0,36.2,51.5,55.0,2,Yes,Yes,No
STUD05375,Male,11,JSS2,100.0,81.4,66.9,90.2,11,No,Yes,No
STUD05376,Male,12,SS3,93.1,63.5,66.1,61.8,3,No,Yes,No
STUD05377,Female,10,SS3,87.3,76.8,86.3,56.7,4,Yes,Yes,No
STUD05378,Male,14,JSS3,62.5,52.1,57.2,76.8,5,Yes,Yes,No
STUD05379,Male,15,SS1,98.5,26.3,92.1,67.3,16,Yes,Yes,No
STUD05380,Female,19,JSS3,90.6,52.6,59.0,42.7,0,No,Yes,No
STUD05381,Female,12,JSS2,86.6,63.2,50.6,40.8,21,No,Yes,No
STUD05382,Male,13,SS3,63.6,43.8,72.2,70.7,20,No,No,No
STUD05383,Male,11,SS2,75.2,86.8,68.6,77.1,0,No,Yes,No
STUD05384,Female,15,JSS1,84.6,45.6,60.9,48.0,4,No,Yes,No
STUD05385,Female,14,SS1,93.1,70.7,67.0,46.0,8,Yes,Yes,No
STUD05386,Female,14,JSS1,82.4,67.5,63.9,35.5,0,No,Yes,No
STUD05387,Female,14,JSS3,71.8,80.8,52.2,40.2,12,Yes,Yes,No
STUD05388,Female,19,JSS2,81.5,48.8,56.8,47.0,6,Yes,Yes,No
STUD05389,Male,12,JSS3,55.7,49.7,65.2,59.0,18,Yes,No,Yes
STUD05390,Female,13,SS3,73.9,45.4,78.9,71.6,22,Yes,Yes,No
STUD05391,Male,15,JSS3,87.0,56.7,59.8,67.6,17,Yes,No,No
STUD05392,Female,19,JSS2,95.6,69.4,66.6,79.1,10,No,Yes,No
STUD05393,Female,15,JSS3,87.6,36.6,80.9,52.0,19,No,Yes,No
STUD05394,Female,19,SS1,69.2,59.6,63.9,38.4,15,Yes,No,No
STUD05395,Male,12,JSS3,95.7,49.9,45.1,61.1,11,No,Yes,No
STUD05396,Female,11,SS3,53.0,50.6,65.1,54.6,19,Yes,Yes,Yes
STUD05397,Male,14,JSS2,71.8,62.9,74.0,67.9,18,Yes,Yes,No
STUD05398,Male,12,JSS3,68.0,26.6,62.7,45.6,3,Yes,Yes,Yes
STUD05399,Male,13,JSS1,76.5,85.2,74.1,80.0,16,No,Yes,No
STUD05400,Male,13,SS2,93.5,53.1,56.8,42.1,6,Yes,Yes,No
STUD05401,Female,11,SS1,85.9,67.6,79.4,67.1,23,No,Yes,No
STUD05402,Female,18,SS3,57.1,71.3,32.9,50.3,20,No,Yes,Yes
STUD05403,Male,12,SS3,100.0,25.3,51.9,78.9,12,Yes,Yes,No
STUD05404,Female,17,SS1,50.8,54.6,88.8,65.2,20,No,Yes,Yes
STUD05405,Male,10,SS1,80.2,78.1,40.9,73.9,19,No,Yes,No
STUD05406,Female,12,JSS2,82.8,52.1,52.6,58.3,20,Yes,Yes,No
STUD05407,Male,12,SS2,100.0,37.4,48.3,43.8,10,Yes,Yes,Yes
STUD05408,Male,12,JSS3,92.8,52.7,59.6,60.4,15,Yes,No,No
STUD05409,Female,20,SS1,70.4,72.4,92.7,66.2,22,No,Yes,No
STUD05410,Male,19,SS1,79.2,49.6,63.6,68.2,3,Yes,Yes,No
STUD05411,Female,20,SS2,74.7,55.7,62.5,60.3,2,No,No,No
STUD05412,Female,14,SS3,100.0,67.9,55.7,52.6,19,Yes,Yes,No
STUD05413,Male,10,JSS2,64.8,62.8,44.3,70.1,3,No,Yes,No
STUD05414,Male,17,SS2,89.0,34.8,35.7,51.4,13,No,Yes,Yes
STUD05415,Male,13,SS2,100.0,42.2,63.2,30.0,0,Yes,Yes,No
STUD05416,Male,18,JSS3,90.6,76.6,42.1,82.8,15,Yes,Yes,No
STUD05417,Female,14,JSS2,99.6,74.8,57.3,64.9,7,Yes,Yes,No
STUD05418,Female,17,JSS1,65.9,39.7,47.7,58.0,1,Yes,Yes,No
STUD05419,Female,14,SS1,85.0,50.1,83.3,43.3,17,No,Yes,No
STUD05420,Male,20,JSS3,78.3,66.0,56.1,85.8,5,Yes,Yes,No
STUD05421,Male,18,JSS2,87.3,60.7,51.4,60.6,14,Yes,Yes,No
STUD05422,Male,18,JSS2,80.1,42.7,70.7,63.0,9,Yes,Yes,No
STUD05423,Female,12,JSS3,89.8,60.5,63.4,64.9,19,No,Yes,No
STUD05424,Female,10,JSS2,61.6,60.1,55.0,70.2,23,Yes,Yes,No
STUD05425,Female,17,JSS1,72.4,65.6,74.7,50.8,9,Yes,Yes,No
STUD05426,Male,10,SS1,78.8,58.4,69.1,66.9,9,Yes,Yes,No
STUD05427,Male,16,JSS3,100.0,43.6,44.6,61.4,12,No,Yes,No
STUD05428,Female,19,JSS2,78.9,43.7,49.3,37.7,13,Yes,Yes,Yes
STUD05429,Male,15,SS2,91.7,77.5,68.3,78.6,19,No,Yes,No
STUD05430,Female,14,JSS2,85.1,50.8,52.1,40.8,22,No,Yes,No
STUD05431,Male,20,JSS1,75.1,51.5,54.3,78.9,3,No,Yes,No
STUD05432,Male,15,SS3,82.2,40.5,53.7,79.2,4,Yes,Yes,No
STUD05433,Male,13,SS2,96.6,35.4,66.1,61.0,21,Yes,Yes,No
STUD05434,Female,20,JSS2,79.3,65.0,77.2,100.0,24,Yes,Yes,No
STUD05435,Male,18,JSS3,59.9,70.9,47.2,66.5,7,No,Yes,Yes
STUD05436,Female,18,SS3,94.7,80.0,73.3,62.3,11,No,Yes,No
STUD05437,Male,17,JSS2,85.5,41.5,67.0,58.3,19,Yes,Yes,No
STUD05438,Female,10,SS2,96.2,51.8,73.5,69.2,10,Yes,No,No
STUD05439,Male,20,SS3,76.3,56.3,44.6,65.6,7,Yes,Yes,No
STUD05440,Male,18,SS2,90.5,63.2,73.9,60.4,8,No,Yes,No
STUD05441,Female,19,SS2,94.1,57.0,62.5,43.8,1,Yes,Yes,No
STUD05442,Female,12,JSS1,87.1,45.2,54.1,70.9,22,No,No,No
STUD05443,Male,13,SS2,100.0,57.9,64.2,51.2,13,Yes,Yes,No
STUD05444,Female,16,JSS2,69.3,78.8,55.8,66.3,19,Yes,Yes,No
STUD05445,Female,19,SS3,82.6,64.7,66.4,67.3,7,No,Yes,No
STUD05446,Male,12,SS1,100.0,35.2,46.1,47.3,17,Yes,Yes,Yes
STUD05447,Female,16,SS3,81.2,36.7,56.0,51.5,0,No,Yes,No
STUD05448,Female,18,SS1,78.9,47.0,53.6,60.4,1,Yes,Yes,No
STUD05449,Male,13,SS3,74.1,92.7,64.2,42.3,16,Yes,Yes,No
STUD05450,Male,13,JSS3,73.6,75.6,69.7,74.0,3,No,Yes,No
STUD05451,Female,17,SS2,66.3,77.8,84.4,45.4,19,Yes,Yes,No
STUD05452,Male,18,JSS3,99.1,29.2,84.3,60.0,17,Yes,Yes,No
STUD05453,Female,11,SS1,76.7,62.5,45.0,71.9,22,No,Yes,No
STUD05454,Female,15,SS1,84.7,80.1,78.9,54.8,16,Yes,No,No
STUD05455,Male,20,SS2,87.0,41.5,43.8,63.4,14,Yes,No,No
STUD05456,Female,11,SS2,88.4,42.1,80.5,79.6,3,No,Yes,No
STUD05457,Male,16,SS3,67.5,43.0,50.8,51.0,22,Yes,Yes,No
STUD05458,Male,19,SS1,76.3,57.2,60.0,77.1,17,No,Yes,No
STUD05459,Male,10,JSS3,72.7,54.6,43.2,89.0,13,No,Yes,No
STUD05460,Female,15,SS1,100.0,69.5,34.3,52.4,5,Yes,Yes,No
STUD05461,Female,19,JSS2,76.4,55.1,89.5,44.4,7,Yes,Yes,No
STUD05462,Male,17,JSS3,69.5,42.6,46.1,33.4,14,No,Yes,Yes
STUD05463,Male,16,JSS1,100.0,54.4,66.0,69.7,2,Yes,No,No
STUD05464,Male,10,JSS1,82.5,35.6,68.4,36.3,12,No,Yes,No
STUD05465,Female,12,SS2,90.8,61.1,50.2,76.9,5,No,Yes,No
STUD05466,Female,17,JSS2,83.5,66.9,65.4,43.2,23,Yes,Yes,No
STUD05467,Female,19,JSS2,79.4,54.7,66.6,72.4,8,Yes,Yes,No
STUD05468,Male,11,JSS3,75.6,74.1,66.7,31.3,8,Yes,Yes,No
STUD05469,Male,18,SS2,69.0,62.8,44.3,52.7,17,No,Yes,No
STUD05470,Male,20,JSS2,85.5,71.3,45.3,56.4,10,No,Yes,No
STUD05471,Male,12,SS1,71.3,46.5,69.1,82.2,21,Yes,Yes,No
STUD05472,Female,14,SS1,87.7,37.1,56.6,49.6,19,Yes,Yes,No
STUD05473,Female,19,JSS1,91.6,67.2,44.7,72.9,3,No,Yes,No
STUD05474,Male,11,JSS1,74.9,40.4,54.8,54.6,6,No,No,No
STUD05475,Male,16,JSS3,79.8,61.5,58.1,45.9,24,Yes,Yes,No
STUD05476,Male,16,JSS2,68.2,57.2,81.2,41.2,10,Yes,Yes,No
STUD05477,Male,14,JSS1,87.1,57.6,80.1,65.1,20,Yes,Yes,No
STUD05478,Male,10,JSS2,81.7,33.5,77.3,57.8,18,Yes,Yes,No
STUD05479,Female,13,JSS1,89.8,65.0,53.2,50.9,14,No,Yes,No
STUD05480,Male,14,SS3,85.7,73.1,59.5,65.2,20,No,Yes,No
STUD05481,Male,19,SS3,95.4,46.1,66.2,88.5,23,No,Yes,No
STUD05482,Female,10,JSS2,92.9,63.5,87.2,59.0,11,Yes,Yes,No
STUD05483,Male,11,SS3,100.0,49.5,92.6,45.3,19,Yes,Yes,No
STUD05484,Female,19,SS3,69.7,39.6,72.7,88.4,10,No,Yes,No
