student_id,gender,age,class_level,attendance_rate,math_score,english_score,science_score,prev_math_score,prev_english_score,prev_science_score,study_hours,parental_support,food_security,at_risk
STUD04902,Female,20,SS1,90.5,60.9,74.7,61.8,60.1,77.8,53.6,8,Yes,Yes,No
STUD04903,Male,20,JSS1,68.3,61.7,52.2,64.5,61.7,47.1,61.9,14,No,Yes,No
STUD04904,Female,10,SS3,90.8,50.8,48.1,60.4,54.4,47.2,61.1,20,Yes,Yes,No
STUD04905,Male,20,JSS1,92.7,30.0,72.6,41.7,26.5,66.5,40.0,21,No,Yes,No
STUD04906,Female,20,SS2,80.5,46.2,54.1,36.0,54.7,55.0,38.3,6,Yes,Yes,No
STUD04907,Male,19,SS1,74.8,75.3,46.3,71.7,73.4,45.1,68.6,4,Yes,No,No
STUD04908,Female,11,JSS1,95.3,46.6,44.2,75.9,45.8,45.1,71.9,15,No,Yes,No
STUD04909,Male,19,SS3,72.2,53.1,67.9,65.5,49.7,63.8,64.6,11,Yes,Yes,No
STUD04910,Male,17,SS1,81.3,70.9,58.4,60.6,69.1,57.2,66.7,19,No,Yes,No
STUD04911,Female,12,JSS1,100.0,70.1,77.7,56.1,76.3,75.8,69.1,9,No,Yes,No
STUD04912,Male,16,JSS1,93.6,75.5,69.9,48.5,67.7,66.9,55.1,18,No,No,No
STUD04913,Female,11,JSS2,78.4,73.3,78.6,59.9,76.9,79.4,62.9,9,No,Yes,No
STUD04914,Female,17,SS3,90.5,54.2,52.2,36.0,64.7,64.3,37.5,15,No,Yes,No
STUD04915,Female,18,SS1,90.9,53.9,35.4,42.4,49.1,38.8,52.0,23,Yes,Yes,Yes
STUD04916,Female,16,SS3,88.0,40.5,47.3,77.1,39.1,41.5,65.9,15,Yes,Yes,No
STUD04917,Female,14,JSS2,100.0,54.0,72.7,51.7,53.7,67.9,46.5,18,No,Yes,No
STUD04918,Female,11,JSS1,93.4,51.6,80.6,74.7,54.4,74.7,71.7,2,Yes,Yes,No
STUD04919,Female,11,SS1,68.4,62.3,81.0,57.1,65.0,85.9,56.2,1,No,Yes,No
STUD04920,Female,16,JSS1,84.4,57.1,58.3,75.7,61.4,58.9,77.0,12,Yes,Yes,No
STUD04921,Female,19,JSS2,100.0,67.1,58.5,41.6,59.7,60.2,40.6,19,Yes,Yes,No
STUD04922,Female,11,JSS1,79.1,70.7,63.1,73.8,67.4,62.3,69.7,5,No,Yes,No
STUD04923,Female,12,JSS1,91.8,49.2,63.6,62.2,48.5,65.3,64.4,18,Yes,Yes,No
STUD04924,Female,19,SS3,96.3,60.3,55.3,34.8,63.4,57.8,38.8,16,Yes,Yes,No
STUD04925,Male,16,SS3,78.6,37.1,67.2,36.6,35.2,62.9,35.9,3,Yes,Yes,No
STUD04926,Male,11,SS3,90.1,58.9,42.8,43.3,65.1,46.2,44.8,19,Yes,No,No
STUD04927,Male,17,JSS2,66.5,59.9,48.5,73.6,62.3,49.6,79.2,4,Yes,No,No
STUD04928,Male,18,SS1,62.8,44.8,73.8,44.6,48.2,73.8,44.3,24,Yes,Yes,No
STUD04929,Female,18,JSS2,57.6,83.3,40.8,77.7,81.5,36.3,76.4,11,Yes,Yes,Yes
STUD04930,Female,20,JSS3,82.9,79.5,38.7,60.2,78.5,43.6,71.2,17,Yes,Yes,No
STUD04931,Male,13,JSS2,75.7,68.5,55.5,37.5,64.7,55.0,40.2,0,Yes,No,No
STUD04932,Male,10,SS3,85.1,80.1,72.2,54.3,87.3,67.4,50.9,21,Yes,Yes,No
STUD04933,Female,16,SS1,100.0,23.4,66.8,66.7,26.0,66.1,65.3,20,No,No,No
STUD04934,Male,16,JSS3,88.4,67.5,36.1,46.9,70.8,36.6,46.1,3,Yes,Yes,No
STUD04935,Male,14,JSS2,89.4,39.5,58.3,61.3,41.0,55.8,55.8,7,No,Yes,No
STUD04936,Female,14,JSS2,100.0,57.9,56.7,57.0,49.1,65.9,58.6,16,No,Yes,No
STUD04937,Male,18,SS3,100.0,83.5,78.6,55.3,82.5,78.1,54.6,4,Yes,Yes,No
STUD04938,Male,12,SS1,80.5,37.8,79.1,73.8,44.7,75.0,71.1,11,No,Yes,No
STUD04939,Female,13,JSS2,100.0,64.7,75.4,56.3,63.5,73.8,49.1,15,Yes,Yes,No
STUD04940,Male,13,SS2,68.1,37.5,69.7,71.3,33.1,71.7,64.1,22,Yes,Yes,No
STUD04941,Female,19,JSS3,88.9,71.1,67.4,56.9,73.5,66.4,60.4,19,Yes,Yes,No
STUD04942,Female,20,SS1,83.2,100.0,70.9,69.5,100.0,67.7,65.0,16,Yes,Yes,No
STUD04943,Male,11,SS1,100.0,55.4,41.1,72.3,61.0,39.1,66.8,18,Yes,Yes,No
STUD04944,Female,20,JSS2,100.0,89.2,65.5,27.3,84.0,58.3,32.4,19,Yes,Yes,No
STUD04945,Female,12,JSS3,74.8,67.3,52.7,80.3,67.9,49.5,76.8,12,No,Yes,No
STUD04946,Female,17,SS2,78.2,70.8,63.9,47.5,74.0,58.6,49.1,12,No,Yes,No
STUD04947,Female,18,JSS2,79.9,72.2,42.3,73.2,71.6,39.9,72.5,15,Yes,Yes,No
STUD04948,Female,15,SS1,95.7,34.2,69.3,42.9,41.2,55.8,41.7,13,Yes,Yes,No
STUD04949,Male,20,JSS1,82.5,45.7,66.7,88.1,49.5,59.1,81.5,23,Yes,Yes,No
STUD04950,Male,18,JSS2,79.4,50.7,61.6,63.4,49.2,61.3,67.3,21,No,Yes,No
STUD04951,Female,19,JSS2,99.4,57.0,67.8,53.1,60.1,71.3,52.0,4,No,Yes,No
STUD04952,Male,13,SS1,75.3,66.5,74.7,59.4,63.8,75.8,61.1,14,Yes,Yes,No
STUD04953,Male,11,SS1,61.1,53.7,46.5,65.2,51.8,46.0,58.5,8,No,Yes,No
STUD04954,Male,18,SS2,73.9,51.5,76.8,42.5,49.8,76.3,46.6,18,No,Yes,No
STUD04955,Female,15,SS1,76.8,48.1,32.7,25.6,54.9,38.9,31.6,17,Yes,Yes,Yes
STUD04956,Male,12,JSS2,90.4,88.9,62.2,73.6,92.4,55.8,69.9,3,Yes,Yes,No
STUD04957,Male,14,SS1,63.8,65.9,37.6,52.8,71.4,30.9,46.7,12,Yes,Yes,No
STUD04958,Male,18,SS1,74.0,41.9,74.1,57.9,39.9,69.5,50.9,17,No,Yes,No
STUD04959,Female,13,SS2,89.7,73.8,65.0,50.0,74.9,70.3,58.1,0,No,Yes,No
STUD04960,Male,10,SS3,86.9,91.9,60.8,28.6,86.7,63.5,35.6,10,Yes,No,No
STUD04961,Female,15,JSS3,100.0,62.4,95.2,49.2,59.7,90.3,61.2,23,Yes,Yes,No
STUD04962,Male,17,SS3,100.0,34.6,26.4,43.9,42.2,29.0,50.9,21,Yes,Yes,Yes
STUD04963,Female,14,SS1,83.8,58.8,62.2,40.2,57.2,63.3,42.4,14,Yes,Yes,No
STUD04964,Male,20,JSS1,82.5,44.5,74.1,40.3,46.6,77.2,44.6,4,No,Yes,No
STUD04965,Male,18,JSS2,81.3,52.8,20.1,73.4,54.8,19.5,74.4,1,Yes,Yes,No
STUD04966,Female,13,SS2,72.8,44.8,57.3,35.9,51.1,56.3,38.0,16,Yes,Yes,No
STUD04967,Male,17,SS3,86.4,47.6,50.7,51.6,54.9,53.7,55.3,1,No,Yes,No
STUD04968,Male,14,SS2,78.4,61.0,69.6,54.0,76.5,60.8,59.2,8,Yes,Yes,No
STUD04969,Female,10,JSS2,71.1,44.4,66.5,62.9,43.1,66.9,62.2,16,Yes,Yes,No
STUD04970,Male,16,JSS3,87.1,77.9,62.7,79.6,62.5,62.0,80.4,23,Yes,Yes,No
STUD04971,Male,16,JSS2,88.5,48.0,45.9,82.4,51.3,41.7,72.3,5,No,Yes,No
STUD04972,Female,12,SS2,81.7,64.7,70.2,34.6,59.6,66.8,43.8,11,Yes,Yes,No
STUD04973,Female,16,SS2,84.6,37.5,43.1,80.1,30.7,54.3,80.8,1,No,Yes,No
STUD04974,Female,16,JSS1,91.4,60.5,63.3,88.0,72.0,64.5,86.1,2,Yes,Yes,No
STUD04975,Male,10,JSS1,97.5,60.3,82.0,72.3,57.7,77.9,58.4,23,No,Yes,No
STUD04976,Female,11,JSS3,67.9,44.1,49.2,73.3,43.8,49.9,76.6,5,Yes,Yes,No
STUD04977,Female,18,JSS3,100.0,14.7,56.1,34.5,14.9,51.2,39.7,4,Yes,Yes,Yes
STUD04978,Male,17,JSS1,78.1,53.1,57.5,70.8,54.2,52.1,68.9,8,No,Yes,No
STUD04979,Female,15,JSS1,100.0,47.3,62.8,51.0,47.4,53.8,46.3,9,Yes,Yes,No
STUD04980,Male,10,JSS3,74.6,78.4,32.6,58.8,74.4,44.0,51.9,17,No,Yes,No
STUD04981,Female,17,SS1,94.1,73.1,66.4,65.9,58.9,63.4,70.5,16,Yes,Yes,No
STUD04982,Male,19,JSS1,97.3,29.7,55.6,46.9,23.8,58.5,53.9,22,Yes,Yes,Yes
STUD04983,Male,13,JSS2,86.6,61.3,42.6,66.6,56.6,38.3,72.1,4,No,Yes,No
STUD04984,Female,17,SS1,61.5,71.3,67.4,44.9,66.7,61.5,50.7,18,Yes,Yes,No
STUD04985,Male,13,SS3,77.7,78.6,83.1,44.3,78.5,79.7,43.2,19,Yes,Yes,No
STUD04986,Female,11,SS3,75.0,38.5,48.8,44.4,42.2,48.0,46.9,13,No,Yes,Yes
STUD04987,Female,12,JSS2,90.0,57.8,56.2,64.0,67.6,59.8,59.4,20,Yes,Yes,No
STUD04988,Male,17,JSS3,85.9,49.2,28.1,34.5,54.3,27.0,34.0,9,Yes,Yes,Yes
STUD04989,Male,15,SS2,92.6,58.3,88.3,36.5,61.2,84.8,44.3,22,Yes,Yes,No
STUD04990,Female,12,SS1,72.8,100.0,65.1,57.8,100.0,63.5,59.3,4,No,Yes,No
STUD04991,Male,15,SS1,100.0,39.9,41.2,51.9,39.5,46.1,49.1,18,Yes,Yes,Yes
STUD04992,Male,19,JSS1,91.2,76.5,62.8,33.0,85.2,63.3,28.3,1,No,Yes,No
STUD04993,Female,16,JSS1,75.0,56.9,53.5,32.4,50.8,50.6,31.2,5,No,Yes,No
STUD04994,Male,20,JSS3,90.9,64.7,54.7,46.4,73.1,52.7,39.9,23,No,Yes,No
STUD04995,Female,14,SS2,92.1,48.1,60.3,65.7,49.0,53.1,70.7,2,Yes,Yes,No
STUD04996,Male,16,JSS1,100.0,53.2,70.3,57.4,53.7,75.5,54.0,2,No,Yes,No
STUD04997,Female,11,SS2,89.1,58.0,62.8,62.9,57.1,67.1,59.4,18,No,No,No
STUD04998,Male,10,SS3,79.9,52.9,70.8,32.6,52.0,63.6,27.9,5,Yes,Yes,No
STUD04999,Male,16,SS1,78.3,51.0,67.6,60.7,61.0,67.7,61.9,23,No,Yes,No
STUD05000,Male,19,JSS3,74.9,55.9,50.5,52.5,58.3,47.3,56.2,24,Yes,Yes,No
STUD05001,Male,10,SS2,83.2,66.7,44.1,63.5,63.6,43.9,60.8,11,Yes,Yes,No
STUD05002,Female,12,SS2,81.9,49.0,75.5,60.1,45.4,74.1,59.7,16,Yes,Yes,No
STUD05003,Female,20,SS2,84.7,66.5,57.4,43.8,65.2,53.5,37.6,22,Yes,Yes,No
STUD05004,Female,18,SS1,98.2,50.1,60.2,71.3,54.2,58.8,72.3,21,No,Yes,No
STUD05005,Female,18,SS1,69.7,72.9,10.0,87.6,64.2,14.8,83.4,18,Yes,No,No
STUD05006,Male,12,SS3,83.7,49.8,79.3,49.1,45.4,74.9,45.1,23,No,Yes,No
STUD05007,Female,15,SS1,84.6,63.3,64.5,36.2,64.2,54.9,36.0,0,Yes,Yes,No
STUD05008,Male,16,SS1,70.6,52.6,78.0,24.0,50.5,66.1,25.4,7,Yes,Yes,No
STUD05009,Male,11,SS1,75.9,54.2,48.4,68.1,54.9,53.4,61.9,18,Yes,Yes,No
STUD05010,Female,11,SS1,89.5,25.4,45.9,57.1,28.1,51.2,58.1,3,Yes,Yes,Yes
STUD05011,Female,17,JSS2,77.2,70.2,47.5,63.5,75.6,50.2,62.2,9,Yes,Yes,No
STUD05012,Male,12,JSS3,100.0,63.5,45.2,42.3,63.9,45.9,42.5,3,Yes,Yes,No
STUD05013,Male,17,JSS2,89.7,41.5,63.5,35.0,34.6,58.2,36.7,0,Yes,Yes,No
STUD05014,Female,16,JSS1,100.0,55.5,61.1,21.6,57.1,70.4,26.7,12,No,Yes,No
STUD05015,Male,19,JSS3,78.6,61.7,67.4,43.3,64.4,58.4,48.0,11,No,Yes,No
STUD05016,Female,18,SS2,93.0,66.2,82.4,73.3,63.5,84.4,72.5,21,No,No,No
STUD05017,Female,15,JSS3,91.0,35.0,77.7,32.9,40.5,68.5,36.6,17,Yes,No,No
STUD05018,Male,19,SS3,88.5,83.0,49.7,52.6,85.5,53.1,59.6,17,Yes,Yes,No
STUD05019,Female,17,JSS3,76.3,93.6,90.6,56.1,90.9,82.4,50.6,1,Yes,Yes,No
STUD05020,Female,12,JSS3,86.2,65.1,74.0,52.8,63.2,79.5,51.6,5,Yes,Yes,No
STUD05021,Female,15,SS2,91.6,80.3,61.7,71.4,81.3,63.7,72.6,23,No,Yes,No
STUD05022,Female,12,JSS3,91.1,87.8,78.0,54.5,84.5,79.8,56.3,14,Yes,Yes,No
STUD05023,Male,13,JSS2,99.8,34.1,77.0,50.5,41.0,77.4,57.8,9,Yes,Yes,No
STUD05024,Male,14,JSS2,100.0,82.5,60.3,62.5,89.3,55.4,70.0,1,Yes,Yes,No
STUD05025,Female,18,JSS1,100.0,82.3,60.4,68.6,78.8,61.3,61.5,20,Yes,Yes,No
STUD05026,Male,12,JSS2,82.4,36.0,91.1,46.0,36.4,88.7,38.9,16,Yes,Yes,No
STUD05027,Male,15,JSS2,98.3,27.5,68.7,48.0,27.7,69.9,40.1,8,Yes,Yes,No
STUD05028,Male,13,JSS1,83.5,61.9,84.1,56.5,53.7,82.9,63.9,24,No,Yes,No
STUD05029,Male,15,JSS1,75.5,64.3,78.4,64.2,58.5,78.4,68.9,0,Yes,Yes,No
STUD05030,Female,10,SS3,91.8,55.4,68.7,71.6,48.1,62.4,72.1,8,Yes,Yes,No
STUD05031,Male,10,SS2,100.0,73.9,52.7,42.4,77.8,61.5,42.5,15,Yes,No,No
STUD05032,Female,11,SS1,87.6,40.6,63.2,36.1,48.0,60.6,37.6,18,Yes,Yes,No
STUD05033,Male,15,JSS1,77.7,48.3,61.1,52.5,49.9,65.1,59.4,13,No,Yes,No
STUD05034,Male,16,SS2,100.0,70.7,68.2,54.4,66.4,63.7,54.9,13,Yes,Yes,No
STUD05035,Female,12,JSS3,88.6,66.5,56.0,47.4,65.1,60.2,45.7,5,Yes,Yes,No
STUD05036,Female,10,JSS1,60.2,32.1,74.9,59.9,24.9,74.0,59.5,23,No,Yes,No
STUD05037,Male,17,JSS3,72.2,48.1,96.9,54.3,44.1,89.7,55.5,8,Yes,No,No
STUD05038,Female,17,SS3,81.8,36.3,67.9,38.1,36.4,72.7,41.2,14,Yes,No,No
STUD05039,Male,15,JSS1,88.5,45.5,52.5,55.4,46.1,46.8,55.3,14,No,Yes,No
STUD05040,Female,18,SS3,92.1,55.6,53.0,41.6,61.7,52.7,37.9,15,No,Yes,No
STUD05041,Male,20,JSS1,100.0,62.8,30.8,69.4,66.3,42.4,68.4,20,Yes,Yes,No
STUD05042,Male,20,SS3,80.0,23.1,42.5,56.7,29.0,35.3,63.3,13,Yes,Yes,Yes
STUD05043,Female,19,SS3,89.2,62.8,55.9,52.6,63.3,55.8,51.4,13,Yes,Yes,No
STUD05044,Male,13,SS3,88.5,47.4,50.9,48.1,45.4,55.2,51.4,14,No,Yes,No
STUD05045,Male,15,JSS1,88.9,63.5,64.0,54.0,56.8,60.6,54.1,24,No,Yes,No
STUD05046,Male,14,JSS3,89.3,49.1,73.9,36.0,57.8,74.1,38.0,6,Yes,Yes,No
STUD05047,Female,10,JSS3,97.4,32.2,56.6,72.0,37.6,57.3,69.2,7,Yes,Yes,No
STUD05048,Male,14,SS3,87.5,68.9,62.1,54.3,67.8,61.6,55.1,19,No,Yes,No
STUD05049,Female,16,JSS3,98.5,69.6,64.3,46.9,61.6,53.6,60.8,1,Yes,Yes,No
STUD05050,Male,15,JSS3,100.0,66.0,55.2,54.3,65.7,58.4,48.3,1,Yes,Yes,No
STUD05051,Female,12,SS1,92.0,63.0,33.1,66.7,58.1,40.4,61.8,23,No,Yes,No
STUD05052,Male,15,SS2,90.8,18.6,64.5,47.1,25.3,66.8,40.6,6,Yes,No,Yes
STUD05053,Male,20,SS1,85.5,41.7,55.9,36.1,45.8,59.1,33.3,14,Yes,Yes,Yes
STUD05054,Female,19,JSS3,95.4,71.0,61.6,53.3,71.4,62.1,52.6,6,No,Yes,No
STUD05055,Male,17,SS2,81.0,48.9,68.0,49.1,56.7,72.6,48.7,7,Yes,Yes,No
STUD05056,Female,10,SS2,97.1,63.6,41.4,46.9,66.4,36.6,45.8,13,Yes,Yes,No
STUD05057,Male,17,JSS1,73.3,71.7,52.4,76.6,79.4,62.6,82.7,6,Yes,Yes,No
STUD05058,Female,12,JSS2,92.5,62.2,40.9,78.8,48.8,46.4,75.2,2,No,Yes,No
STUD05059,Female,20,JSS2,81.1,58.5,40.6,77.1,50.8,43.1,78.7,13,No,Yes,No
STUD05060,Female,17,SS1,67.3,42.6,75.2,42.6,41.4,77.7,43.5,2,No,No,No
STUD05061,Male,18,SS2,100.0,63.2,92.2,47.0,61.4,90.5,51.7,0,Yes,Yes,No
STUD05062,Female,14,JSS3,74.7,61.7,69.8,37.0,75.6,72.7,36.2,14,Yes,Yes,No
STUD05063,Female,18,SS3,81.5,63.2,75.7,47.6,67.6,73.3,55.3,8,No,Yes,No
STUD05064,Male,11,SS2,95.1,46.9,31.8,62.6,52.7,35.8,60.0,16,Yes,No,No
STUD05065,Male,11,JSS3,79.7,21.0,34.3,49.0,22.3,37.2,44.6,7,Yes,Yes,Yes
STUD05066,Male,20,JSS1,73.8,52.6,31.0,49.3,48.1,30.3,45.7,17,No,Yes,Yes
STUD05067,Male,14,JSS2,89.1,76.8,50.5,56.2,82.6,54.1,55.4,24,Yes,Yes,No
STUD05068,Female,16,SS1,77.9,44.7,53.1,38.7,35.4,50.0,46.3,22,No,Yes,No
STUD05069,Female,16,JSS3,84.2,54.2,71.6,51.1,46.6,72.2,53.5,20,No,Yes,No
STUD05070,Female,18,JSS2,77.3,55.7,59.2,96.7,48.2,55.8,84.6,5,Yes,Yes,No
STUD05071,Male,14,JSS3,90.9,64.5,39.4,63.8,70.9,43.5,62.6,12,Yes,No,No
STUD05072,Male,14,JSS3,89.9,64.6,51.8,75.4,57.9,49.7,74.9,19,Yes,No,No
STUD05073,Female,15,JSS1,78.7,50.2,48.3,28.1,46.4,48.0,20.4,20,Yes,No,Yes
STUD05074,Male,19,JSS2,87.5,43.5,38.5,45.3,45.5,40.7,49.3,1,Yes,Yes,Yes
STUD05075,Female,15,SS1,58.4,29.5,86.8,59.6,34.6,82.3,55.4,20,No,Yes,Yes
STUD05076,Male,14,SS2,95.4,90.5,35.7,65.7,94.0,44.3,63.6,14,Yes,No,No
STUD05077,Female,11,SS3,86.0,50.2,70.9,61.0,51.9,58.6,66.8,18,No,Yes,No
STUD05078,Male,17,JSS2,89.8,61.6,68.5,55.4,49.5,70.6,49.1,23,No,No,No
STUD05079,Female,16,SS1,98.8,46.7,49.4,56.7,44.8,45.7,58.2,22,No,Yes,No
STUD05080,Female,20,JSS2,93.0,74.0,81.3,27.7,74.6,85.0,34.8,17,Yes,No,No
STUD05081,Male,14,JSS1,100.0,86.0,83.0,73.6,91.8,94.9,64.8,16,Yes,Yes,No
STUD05082,Male,15,SS3,72.6,57.5,50.4,46.9,56.8,43.3,47.1,10,Yes,Yes,No
STUD05083,Female,14,SS3,97.3,39.7,67.8,66.5,40.6,75.1,59.1,8,No,Yes,No
STUD05084,Female,17,SS1,63.1,43.4,64.3,42.7,41.3,65.5,46.3,20,Yes,Yes,No
STUD05085,Male,18,SS1,79.7,43.1,40.7,62.3,43.9,38.1,61.3,24,No,No,No
STUD05086,Male,13,JSS1,69.5,95.9,66.6,66.1,97.4,67.0,63.5,19,Yes,No,No
STUD05087,Male,12,JSS3,76.3,60.7,46.4,62.7,60.9,45.5,69.9,11,No,Yes,No
STUD05088,Female,11,JSS1,97.2,65.5,57.5,49.3,64.4,61.3,51.5,19,No,Yes,No
STUD05089,Male,13,SS3,81.9,62.6,56.0,45.4,54.8,58.1,55.2,18,Yes,Yes,No
STUD05090,Female,12,JSS2,83.0,74.5,66.8,66.3,63.2,74.0,71.0,9,No,Yes,No
STUD05091,Female,20,JSS3,99.8,77.0,56.6,44.0,73.5,55.5,48.3,0,Yes,No,No
STUD05092,Male,12,JSS2,77.3,71.8,69.9,34.9,64.1,62.9,30.8,20,Yes,Yes,No
STUD05093,Male,11,SS2,88.4,56.9,57.8,23.4,58.2,59.6,29.5,13,No,Yes,No
STUD05094,Female,16,SS3,92.6,92.1,65.9,71.3,84.0,67.9,72.9,9,Yes,Yes,No
STUD05095,Female,13,SS1,96.8,81.4,48.4,47.0,68.6,44.0,42.1,9,Yes,Yes,No
STUD05096,Female,11,SS1,87.5,34.2,79.7,63.9,34.8,79.6,60.0,15,No,Yes,No
STUD05097,Female,16,JSS1,91.3,76.4,42.8,45.7,79.6,47.9,58.8,24,No,Yes,No
STUD05098,Male,20,SS3,100.0,48.6,84.2,48.2,48.0,76.6,42.6,10,Yes,Yes,No
STUD05099,Female,14,SS2,61.9,61.7,61.2,65.3,62.7,57.5,51.3,16,Yes,No,No
STUD05100,Male,20,SS2,94.7,72.0,72.3,68.2,74.4,76.4,62.8,2,No,Yes,No
STUD05101,Female,20,SS2,96.9,37.3,50.2,66.4,37.6,56.2,61.6,5,Yes,Yes,No
STUD05102,Female,15,JSS2,91.1,60.9,23.8,69.1,51.6,23.6,58.5,0,Yes,Yes,No
STUD05103,Female,18,JSS2,72.0,66.2,34.9,53.0,59.3,32.8,56.4,7,No,Yes,No
STUD05104,Female,16,SS3,99.6,46.3,61.8,51.3,53.5,62.5,53.8,1,No,Yes,No
STUD05105,Male,13,JSS2,70.2,69.7,59.9,66.4,73.5,61.6,63.5,1,No,Yes,No
STUD05106,Male,16,JSS3,91.1,42.4,66.8,63.2,39.1,79.9,61.1,8,No,No,No
STUD05107,Male,20,JSS1,93.7,75.1,49.1,62.3,72.4,46.8,68.6,23,No,Yes,No
STUD05108,Female,18,JSS2,66.7,68.0,95.2,84.3,69.8,96.4,79.5,5,Yes,Yes,No
STUD05109,Male,17,JSS1,79.9,45.8,77.1,69.7,44.0,76.0,63.5,21,Yes,Yes,No
STUD05110,Female,10,SS2,78.2,75.4,80.5,67.4,68.9,73.0,71.9,9,Yes,Yes,No
STUD05111,Male,15,SS2,86.3,13.3,36.8,58.6,25.2,32.0,60.0,22,Yes,No,Yes
STUD05112,Male,16,SS3,78.0,55.4,42.3,55.5,52.0,46.0,55.3,24,Yes,Yes,No
STUD05113,Male,16,JSS3,92.2,48.2,48.6,62.9,45.9,48.2,65.7,15,Yes,Yes,No
STUD05114,Female,14,JSS3,89.9,34.4,88.6,48.1,30.5,87.9,47.0,1,Yes,Yes,No
STUD05115,Female,19,SS1,65.0,52.2,64.7,57.2,50.5,60.7,62.5,23,No,Yes,No
STUD05116,Male,10,JSS3,76.7,79.3,22.5,60.9,77.8,22.5,69.3,22,Yes,Yes,No
STUD05117,Female,16,JSS3,81.4,24.6,39.5,38.6,24.3,38.2,34.3,17,Yes,Yes,Yes
STUD05118,Female,16,SS1,83.8,72.0,54.3,55.0,62.8,57.7,59.0,15,No,No,No
STUD05119,Male,18,JSS2,72.2,41.5,51.8,65.3,44.8,45.4,60.6,4,Yes,No,No
STUD05120,Female,10,JSS1,68.7,84.5,76.0,40.0,74.0,77.6,41.2,20,No,Yes,No
STUD05121,Male,14,JSS1,85.2,42.4,56.9,46.3,38.5,52.9,42.7,10,Yes,Yes,No
STUD05122,Female,16,SS1,78.9,58.6,51.8,81.5,55.7,40.7,84.0,13,Yes,Yes,No
STUD05123,Male,20,SS1,94.5,64.1,51.2,51.0,60.4,50.7,58.2,18,Yes,Yes,No
STUD05124,Male,16,JSS1,98.9,66.4,97.6,56.5,66.0,90.8,49.2,2,Yes,Yes,No
STUD05125,Female,18,SS2,69.9,77.7,51.3,75.9,79.3,49.9,80.4,21,Yes,Yes,No
STUD05126,Male,13,SS1,88.0,45.5,54.2,49.6,48.3,61.5,55.4,20,No,Yes,No
STUD05127,Male,19,SS2,83.2,16.3,76.1,41.4,18.8,68.5,47.5,19,No,No,Yes
STUD05128,Male,16,SS1,92.2,84.2,64.8,46.9,72.8,66.9,50.3,6,No,Yes,No
STUD05129,Female,18,JSS3,88.3,68.5,92.3,55.4,63.5,78.0,54.2,19,Yes,Yes,No
STUD05130,Male,16,JSS3,89.0,62.7,42.4,68.7,56.2,50.6,59.0,1,Yes,Yes,No
STUD05131,Male,17,JSS2,100.0,50.3,44.5,74.5,52.4,56.8,74.4,1,Yes,Yes,No
STUD05132,Female,14,JSS1,77.8,41.6,43.5,88.7,40.6,46.3,84.4,9,Yes,Yes,No
STUD05133,Male,11,JSS2,69.2,18.4,42.3,47.8,17.4,45.2,50.8,22,Yes,Yes,Yes
STUD05134,Female,16,JSS1,84.6,51.8,61.2,57.1,59.7,59.7,46.0,11,No,Yes,No
STUD05135,Female,19,JSS2,73.8,33.5,66.8,34.8,28.8,74.9,40.8,13,Yes,No,No
STUD05136,Male,17,SS2,84.7,52.8,61.6,56.1,52.3,62.2,56.3,11,Yes,Yes,No
STUD05137,Female,17,SS2,89.5,58.2,74.3,29.4,59.6,61.6,30.0,5,Yes,Yes,No
STUD05138,Male,10,JSS1,94.7,31.9,57.7,50.0,34.1,57.7,49.6,13,Yes,Yes,No
STUD05139,Female,13,JSS3,98.3,48.4,64.5,32.6,59.8,71.3,35.0,7,No,Yes,No
STUD05140,Male,17,JSS3,86.5,60.3,66.8,63.5,56.5,69.6,62.9,10,Yes,Yes,No
STUD05141,Female,14,JSS1,93.3,67.6,64.5,46.2,68.3,66.8,45.3,11,Yes,No,No
STUD05142,Female,14,JSS3,93.1,51.6,57.2,79.8,58.4,55.9,75.4,23,Yes,Yes,No
STUD05143,Female,12,JSS3,81.2,74.4,66.1,42.9,71.3,64.2,40.2,6,No,Yes,No
STUD05144,Male,17,SS3,79.5,71.5,73.6,53.2,77.8,76.8,52.0,2,Yes,Yes,No
STUD05145,Male,12,SS1,83.9,53.8,26.9,69.5,60.2,34.4,71.1,24,Yes,Yes,No
STUD05146,Male,12,SS3,94.4,69.7,68.3,66.4,60.4,74.0,67.0,3,No,Yes,No
STUD05147,Male,11,JSS1,100.0,57.4,54.3,40.2,55.9,55.7,46.7,3,No,Yes,No
STUD05148,Male,11,JSS3,77.3,59.6,72.2,53.9,54.4,61.0,63.2,0,Yes,Yes,No
STUD05149,Female,18,SS3,74.7,50.2,78.5,60.9,56.5,83.7,64.1,23,Yes,Yes,No
STUD05150,Male,13,JSS2,91.2,68.7,57.7,64.7,73.0,53.1,61.2,21,No,Yes,No
STUD05151,Male,18,SS3,83.9,62.8,61.4,60.1,60.6,62.3,56.9,20,No,Yes,No
STUD05152,Female,20,SS3,95.2,68.5,21.1,45.1,61.9,25.4,44.8,4,Yes,Yes,Yes
STUD05153,Female,17,JSS1,79.7,47.1,49.0,30.7,58.8,48.2,37.0,17,No,Yes,Yes
STUD05154,Female,18,JSS2,82.9,71.6,51.0,61.2,69.7,52.0,58.3,11,No,Yes,No
STUD05155,Female,11,JSS2,83.6,54.3,86.2,54.0,52.9,80.2,53.2,13,Yes,Yes,No
